CatalogEntryAssociation
PartNumber,AssociationType,TargetPartNumber,Sequence,Quantity
FLN21,COORD,FLN19,400,1
FLN21,COORD,FLN18,500,1
FLN21,MINI_CART,FLY23,300,1
FLN21,MINI_CART,FLY24,400,1
FLN21,MINI_CART,FLY25,500,1
FLN21,GIFTMSG,GM,200,1
FLN21,GIFTWRAP,GW6BW,200,1
FLN21,GIFTWRAP,GW6SD,300,1
FLN21,GIFTWRAP,GW6SG,400,1
FLN21,GIFTWRAP,GW6VB,500,1
FLN21,SHOPPING_CART,BKH42,200,1
FLN21,SHOPPING_CART,FGG42,300,1
FLN21,SHOPPING_CART,FDW89,400,1
FLN21,SHOPPING_CART,FGG41,600,1
FLN21,SHOPPING_CART,FGG29,800,1
FLN21,SHOPPING_CART,DNY02,900,1
FLN22,COORD,FLV83,200,1
FLN22,COORD,FLW00,300,1
FLN22,COORD,FLR07,400,1
FLN22,COORD,FLW07,500,1
FLN22,QUICK,FDX17,200,1
FLN22,MINI_CART,06BUN19,200,1
FLN22,MINI_CART,FLV99,300,1
FLN22,MINI_CART,FLN19,400,1
FLN22,MINI_CART,FLR17,500,1
FLN22,GIFTMSG,GM,200,1
FLN22,GIFTWRAP,GW6BW,200,1
FLN22,GIFTWRAP,GW6SD,300,1
FLN22,GIFTWRAP,GW6SG,400,1
FLN22,GIFTWRAP,GW6VB,500,1
FLN22,SHOPPING_CART,06BUN22,200,1
FLN22,SHOPPING_CART,FLW01,300,1
FLN22,SHOPPING_CART,FLV84,400,1
FLN22,SHOPPING_CART,FLV82,500,1
FLN22,SHOPPING_CART,06BUN21,600,1
FLN22,SHOPPING_CART,FLR33,700,1
FLN22,SHOPPING_CART,06BUN24,800,1
FLN22,SHOPPING_CART,06BUN25,900,1
FLP36,COORD,FLV82,200,1
FLP36,COORD,FLW62,300,1
FLP36,COORD,FLW01,400,1
FLP36,COORD,06BUN25,500,1
FLP36,QUICK,FDX17,200,1
FLP36,MINI_CART,FLR17,200,1
FLP36,MINI_CART,FLV99,300,1
FLP36,MINI_CART,FLW07,400,1
FLP36,MINI_CART,FLV84,500,1
FLP36,GIFTMSG,GM,200,1
FLP36,GIFTWRAP,GW6BW,200,1
FLP36,GIFTWRAP,GW6SD,300,1
FLP36,GIFTWRAP,GW6SG,400,1
FLP36,GIFTWRAP,GW6VB,500,1
FLP36,SHOPPING_CART,FLW00,200,1
FLP36,SHOPPING_CART,FLV83,300,1
FLP36,SHOPPING_CART,FLR33,400,1
FLP36,SHOPPING_CART,FLR08,500,1
FLP36,SHOPPING_CART,FLR07,600,1
FLP36,SHOPPING_CART,FLN21,700,1
FLP36,SHOPPING_CART,FLN22,800,1
FLP36,SHOPPING_CART,FLN19,900,1
FLR07,COORD,FLR33,200,1
FLR07,COORD,FLW44,300,1
FLR07,COORD,FLW01,400,1
FLR07,COORD,06BUN24,500,1
FLR07,QUICK,FDX17,200,1
FLR07,MINI_CART,FLW07,200,1
FLR07,MINI_CART,FLW00,300,1
FLR07,MINI_CART,FLV99,400,1
FLR07,MINI_CART,FLV84,500,1
FLR07,GIFTMSG,GM,200,1
FLR07,GIFTWRAP,GW6BW,200,1
FLR07,GIFTWRAP,GW6SD,300,1
FLR07,GIFTWRAP,GW6SG,400,1
FLR07,GIFTWRAP,GW6VB,500,1
FLR07,SHOPPING_CART,FLV83,200,1
FLR07,SHOPPING_CART,FLR17,300,1
FLR07,SHOPPING_CART,FLV82,400,1
FLR07,SHOPPING_CART,FLR08,500,1
FLR07,SHOPPING_CART,FLP36,600,1
FLR07,SHOPPING_CART,FLN22,700,1
FLR07,SHOPPING_CART,FLW76,800,1
FLR07,SHOPPING_CART,FLL24,900,1
FLR08,COORD,FLV84,200,1
FLR08,COORD,FLW00,300,1
FLR08,COORD,FLV99,400,1
FLR08,COORD,FLN22,500,1
FLR08,QUICK,FDX17,200,1
FLR08,MINI_CART,06BUN20,200,1
FLR08,MINI_CART,FLW07,300,1
FLR08,MINI_CART,FLR33,400,1
FLR08,MINI_CART,FLW01,500,1
FLR08,GIFTMSG,GM,200,1
FLR08,GIFTWRAP,GW6BW,200,1
FLR08,GIFTWRAP,GW6SD,300,1
FLR08,GIFTWRAP,GW6SG,400,1
FLR08,GIFTWRAP,GW6VB,500,1
FLR08,SHOPPING_CART,FLW76,200,1
FLR08,SHOPPING_CART,FLV83,300,1
FLR08,SHOPPING_CART,FLN19,400,1
FLR08,SHOPPING_CART,FLP36,500,1
FLR08,SHOPPING_CART,FLV82,600,1
FLR08,SHOPPING_CART,FLR07,700,1
FLR08,SHOPPING_CART,FLL24,800,1
FLR08,SHOPPING_CART,FLR17,900,1
FLR17,COORD,FLV83,200,1
FLR17,COORD,FLW01,300,1
FLR17,COORD,FLP36,400,1
FLR17,COORD,06BUN21,500,1
FLR17,QUICK,FDX17,200,1
FLR17,MINI_CART,FLN22,200,1
FLR17,MINI_CART,FLR07,300,1
FLR17,MINI_CART,FLV99,400,1
FLR17,MINI_CART,FLW07,500,1
FLR17,GIFTMSG,GM,200,1
FLR17,GIFTWRAP,GW6BW,200,1
FLR17,GIFTWRAP,GW6SD,300,1
FLR17,GIFTWRAP,GW6SG,400,1
FLR17,GIFTWRAP,GW6VB,500,1
FLR17,SHOPPING_CART,FLR08,200,1
FLR17,SHOPPING_CART,FLR17,300,1
FLR17,SHOPPING_CART,FLW76,400,1
FLR17,SHOPPING_CART,FLV84,500,1
FLR17,SHOPPING_CART,FLR33,600,1
FLR17,SHOPPING_CART,FLW00,700,1
FLR17,SHOPPING_CART,FLV82,800,1
FLR17,SHOPPING_CART,FLL24,900,1
FLR33,COORD,FLR08,200,1
FLR33,COORD,FLW00,300,1
FLR33,COORD,FLV83,400,1
FLR33,COORD,06BUN19,500,1
FLR33,QUICK,FDX17,200,1
FLR33,MINI_CART,06BUN21,200,1
FLR33,MINI_CART,FLW01,300,1
FLR33,MINI_CART,FLN22,400,1
FLR33,MINI_CART,FLW07,500,1
FLR33,GIFTMSG,GM,200,1
FLR33,GIFTWRAP,GW6BW,200,1
FLR33,GIFTWRAP,GW6SD,300,1
FLR33,GIFTWRAP,GW6SG,400,1
FLR33,GIFTWRAP,GW6VB,500,1
FLR33,SHOPPING_CART,FLV99,200,1
FLR33,SHOPPING_CART,FLW76,300,1
FLR33,SHOPPING_CART,FLR07,400,1
FLR33,SHOPPING_CART,FLV84,500,1
FLR33,SHOPPING_CART,FLP36,600,1
FLR33,SHOPPING_CART,FLL24,700,1
FLR33,SHOPPING_CART,FLW69,800,1
FLR33,SHOPPING_CART,FLV82,900,1
FLV82,COORD,FLN22,200,1
FLV82,COORD,FLW01,300,1
FLV82,COORD,06BUN18,400,1
FLV82,COORD,FLW07,500,1
FLV82,QUICK,FDX17,200,1
FLV82,MINI_CART,FLV99,200,1
FLV82,MINI_CART,FLW00,300,1
FLV82,MINI_CART,FLV84,400,1
FLV82,MINI_CART,FLR17,500,1
FLV82,GIFTMSG,GM,200,1
FLV82,GIFTWRAP,GW6BW,200,1
FLV82,GIFTWRAP,GW6SD,300,1
FLV82,GIFTWRAP,GW6SG,400,1
FLV82,GIFTWRAP,GW6VB,500,1
FLV82,SHOPPING_CART,FLR08,200,1
FLV82,SHOPPING_CART,FLV83,300,1
FLV82,SHOPPING_CART,FLR07,400,1
FLV82,SHOPPING_CART,FLR33,500,1
FLV82,SHOPPING_CART,FLP36,600,1
FLV82,SHOPPING_CART,06BUN21,700,1
FLV82,SHOPPING_CART,FLW76,800,1
FLV82,SHOPPING_CART,FLL24,900,1
FLV83,COORD,FLR08,200,1
FLV83,COORD,FLW69,300,1
FLV83,COORD,FLR33,400,1
FLV83,COORD,06BUN24,500,1
FLV83,QUICK,FDX17,200,1
FLV83,MINI_CART,06BUN21,200,1
FLV83,MINI_CART,FLW01,300,1
FLV83,MINI_CART,06BUN19,400,1
FLV83,MINI_CART,FLW07,500,1
FLV83,GIFTMSG,GM,200,1
FLV83,GIFTWRAP,GW6BW,200,1
FLV83,GIFTWRAP,GW6SD,300,1
FLV83,GIFTWRAP,GW6SG,400,1
FLV83,GIFTWRAP,GW6VB,500,1
FLV83,SHOPPING_CART,FLW76,200,1
FLV83,SHOPPING_CART,FLV99,300,1
FLV83,SHOPPING_CART,FLV84,400,1
FLV83,SHOPPING_CART,FLR07,500,1
FLV83,SHOPPING_CART,FLN22,600,1
FLV83,SHOPPING_CART,FLP36,700,1
FLV83,SHOPPING_CART,FLL24,800,1
FLV83,SHOPPING_CART,FLV82,900,1
FLV84,COORD,FLR08,200,1
FLV84,COORD,FLW72,300,1
FLV84,COORD,FLW00,400,1
FLV84,COORD,06BUN25,500,1
FLV84,QUICK,FDX17,200,1
FLV84,MINI_CART,FLN22,200,1
FLV84,MINI_CART,FLV82,300,1
FLV84,MINI_CART,06BUN18,400,1
FLV84,MINI_CART,FLP36,500,1
FLV84,GIFTMSG,GM,200,1
FLV84,GIFTWRAP,GW6BW,200,1
FLV84,GIFTWRAP,GW6SD,300,1
FLV84,GIFTWRAP,GW6SG,400,1
FLV84,GIFTWRAP,GW6VB,500,1
FLV84,SHOPPING_CART,FLW01,200,1
FLV84,SHOPPING_CART,FLW07,300,1
FLV84,SHOPPING_CART,FLW76,400,1
FLV84,SHOPPING_CART,FLR17,500,1
FLV84,SHOPPING_CART,FLV83,600,1
FLV84,SHOPPING_CART,FLV99,700,1
FLV84,SHOPPING_CART,FLR07,800,1
FLV84,SHOPPING_CART,FLL24,900,1
FLV99,COORD,FLW00,200,1
FLV99,COORD,FLW76,300,1
FLV99,COORD,FLR07,400,1
FLV99,COORD,FLR33,500,1
FLV99,QUICK,FDX17,200,1
FLV99,MINI_CART,FLW07,200,1
FLV99,MINI_CART,06BUN22,300,1
FLV99,MINI_CART,FLV83,400,1
FLV99,MINI_CART,FLN22,500,1
FLV99,GIFTMSG,GM,200,1
FLV99,GIFTWRAP,GW6BW,200,1
FLV99,GIFTWRAP,GW6SD,300,1
FLV99,GIFTWRAP,GW6SG,400,1
FLV99,GIFTWRAP,GW6VB,500,1
FLV99,SHOPPING_CART,FLL24,200,1
FLV99,SHOPPING_CART,FLR17,300,1
FLV99,SHOPPING_CART,FLV82,400,1
FLV99,SHOPPING_CART,FLW01,500,1
FLV99,SHOPPING_CART,FLR08,600,1
FLV99,SHOPPING_CART,FLV84,700,1
FLV99,SHOPPING_CART,FLP36,800,1
FLV99,SHOPPING_CART,FLN19,900,1
FLW00,COORD,FLV83,200,1
FLW00,COORD,FLW01,300,1
FLW00,COORD,FLV99,400,1
FLW00,COORD,FLW07,500,1
FLW00,MINI_CART,FLR17,200,1
FLW00,MINI_CART,FLL24,300,1
FLW00,MINI_CART,FLR08,400,1
FLW00,MINI_CART,FLV84,500,1
FLW00,GIFTMSG,GM,200,1
FLW00,GIFTWRAP,GW6BW,200,1
FLW00,GIFTWRAP,GW6SD,300,1
FLW00,GIFTWRAP,GW6SG,400,1
FLW00,GIFTWRAP,GW6VB,500,1
FLW00,SHOPPING_CART,FLR33,200,1
FLW00,SHOPPING_CART,06BUN24,300,1
FLW00,SHOPPING_CART,FLN22,400,1
FLW00,SHOPPING_CART,06BUN22,500,1
FLW00,SHOPPING_CART,FLP36,600,1
FLW00,SHOPPING_CART,06BUN25,700,1
FLW00,SHOPPING_CART,FLR07,800,1
FLW00,SHOPPING_CART,FLV82,900,1
FLW01,COORD,FLV82,200,1
FLW01,COORD,FLW00,300,1
FLW01,COORD,FLR07,400,1
FLW01,COORD,FLW07,500,1
FLW01,MINI_CART,FLR33,200,1
FLW01,MINI_CART,FLR08,300,1
FLW01,MINI_CART,FLL24,400,1
FLW01,MINI_CART,FLR17,500,1
FLW01,GIFTMSG,GM,200,1
FLW01,GIFTWRAP,GW6BW,200,1
FLW01,GIFTWRAP,GW6SD,300,1
FLW01,GIFTWRAP,GW6SG,400,1
FLW01,GIFTWRAP,GW6VB,500,1
FLW01,SHOPPING_CART,FLP36,200,1
FLW01,SHOPPING_CART,FLV83,300,1
FLW01,SHOPPING_CART,FLN22,400,1
FLW01,SHOPPING_CART,06BUN24,500,1
FLW01,SHOPPING_CART,FLV84,600,1
FLW01,SHOPPING_CART,06BUN18,700,1
FLW01,SHOPPING_CART,06BUN25,800,1
FLW01,SHOPPING_CART,FLV99,900,1
FLW07,COORD,FLW00,200,1
FLW07,COORD,FLR17,300,1
FLW07,COORD,FLW01,400,1
FLW07,COORD,FLR33,500,1
FLW07,MINI_CART,FLL24,200,1
FLW07,MINI_CART,06BUN21,300,1
FLW07,MINI_CART,FLR08,400,1
FLW07,MINI_CART,FLV84,500,1
FLW07,GIFTMSG,GM,200,1
FLW07,GIFTWRAP,GW6BW,200,1
FLW07,GIFTWRAP,GW6SD,300,1
FLW07,GIFTWRAP,GW6SG,400,1
FLW07,GIFTWRAP,GW6VB,500,1
FLW07,SHOPPING_CART,FLV82,200,1
FLW07,SHOPPING_CART,FLP36,300,1
FLW07,SHOPPING_CART,FLV99,400,1
FLW07,SHOPPING_CART,06BUN24,500,1
FLW07,SHOPPING_CART,FLN22,600,1
FLW07,SHOPPING_CART,06BUN25,700,1
FLW07,SHOPPING_CART,FLR07,800,1
FLW07,SHOPPING_CART,FLV83,900,1
06BUN18,COORD,06BUN24,200,1
06BUN18,COORD,FLP36,300,1
06BUN18,COORD,FLW01,400,1
06BUN18,COORD,FLW07,500,1
06BUN18,MINI_CART,FLR08,200,1
06BUN18,MINI_CART,FLR33,300,1
06BUN18,MINI_CART,FLN22,400,1
06BUN18,MINI_CART,FLN19,500,1
06BUN18,GIFTMSG,GM,200,1
06BUN18,GIFTWRAP,GW6BW,200,1
06BUN18,GIFTWRAP,GW6SD,300,1
06BUN18,GIFTWRAP,GW6SG,400,1
06BUN18,GIFTWRAP,GW6VB,500,1
06BUN18,SHOPPING_CART,FLL24,200,1
06BUN18,SHOPPING_CART,06BUN25,300,1
06BUN18,SHOPPING_CART,FGG42,400,1
06BUN18,SHOPPING_CART,FLV99,500,1
06BUN18,SHOPPING_CART,FLV84,600,1
06BUN18,SHOPPING_CART,FLV82,700,1
06BUN18,SHOPPING_CART,FLR17,800,1
06BUN18,SHOPPING_CART,FDX02,900,1
06BUN19,COORD,06BUN25,200,1
06BUN19,COORD,FLR08,300,1
06BUN19,COORD,FLW00,400,1
06BUN19,COORD,FLW07,500,1
06BUN19,MINI_CART,FLV99,200,1
06BUN19,MINI_CART,FLN22,300,1
06BUN19,MINI_CART,FLN19,400,1
06BUN19,MINI_CART,FLR17,500,1
06BUN19,GIFTMSG,GM,200,1
06BUN19,GIFTWRAP,GW6BW,200,1
06BUN19,GIFTWRAP,GW6SD,300,1
06BUN19,GIFTWRAP,GW6SG,400,1
06BUN19,GIFTWRAP,GW6VB,500,1
06BUN19,SHOPPING_CART,06BUN24,200,1
06BUN19,SHOPPING_CART,FGG42,300,1
06BUN19,SHOPPING_CART,FLL24,400,1
06BUN19,SHOPPING_CART,FDX02,500,1
06BUN19,SHOPPING_CART,FLR07,600,1
06BUN19,SHOPPING_CART,FLR33,700,1
06BUN19,SHOPPING_CART,FLV83,800,1
06BUN19,SHOPPING_CART,FLV82,900,1
06BUN20,COORD,FLR08,200,1
06BUN20,COORD,FLV84,300,1
06BUN20,COORD,FLW00,400,1
06BUN20,COORD,FLW07,500,1
06BUN20,MINI_CART,FLV99,200,1
06BUN20,MINI_CART,FLN22,300,1
06BUN20,MINI_CART,FLV82,400,1
06BUN20,MINI_CART,FLN19,500,1
06BUN20,GIFTMSG,GM,200,1
06BUN20,GIFTWRAP,GW6BW,200,1
06BUN20,GIFTWRAP,GW6SD,300,1
06BUN20,GIFTWRAP,GW6SG,400,1
06BUN20,GIFTWRAP,GW6VB,500,1
06BUN20,SHOPPING_CART,06BUN24,200,1
06BUN20,SHOPPING_CART,FGG42,300,1
06BUN20,SHOPPING_CART,FLP36,400,1
06BUN20,SHOPPING_CART,FLL24,500,1
06BUN20,SHOPPING_CART,06BUN25,600,1
06BUN20,SHOPPING_CART,FLR07,700,1
06BUN20,SHOPPING_CART,FLV83,800,1
06BUN20,SHOPPING_CART,FDX02,900,1
06BUN21,COORD,FLW76,200,1
06BUN21,COORD,FLV83,300,1
06BUN21,COORD,FLW01,400,1
06BUN21,COORD,FLW07,500,1
06BUN21,MINI_CART,FLV84,200,1
06BUN21,MINI_CART,FLR17,300,1
06BUN21,MINI_CART,FLN19,400,1
06BUN21,MINI_CART,FLV82,500,1
06BUN21,GIFTMSG,GM,200,1
06BUN21,GIFTWRAP,GW6BW,200,1
06BUN21,GIFTWRAP,GW6SD,300,1
06BUN21,GIFTWRAP,GW6SG,400,1
06BUN21,GIFTWRAP,GW6VB,500,1
06BUN21,SHOPPING_CART,FGG42,200,1
06BUN21,SHOPPING_CART,FLR33,300,1
06BUN21,SHOPPING_CART,06BUN24,400,1
06BUN21,SHOPPING_CART,FLN22,500,1
06BUN21,SHOPPING_CART,FLP36,600,1
06BUN21,SHOPPING_CART,FDX02,700,1
06BUN21,SHOPPING_CART,FLL24,800,1
06BUN21,SHOPPING_CART,06BUN25,900,1
06BUN22,COORD,FLN22,200,1
06BUN22,COORD,FLR33,300,1
06BUN22,COORD,FLW00,400,1
06BUN22,COORD,FLW07,500,1
06BUN22,MINI_CART,FLV99,200,1
06BUN22,MINI_CART,FLR17,300,1
06BUN22,MINI_CART,FLV84,400,1
06BUN22,MINI_CART,FLN19,500,1
06BUN22,GIFTMSG,GM,200,1
06BUN22,GIFTWRAP,GW6BW,200,1
06BUN22,GIFTWRAP,GW6SD,300,1
06BUN22,GIFTWRAP,GW6SG,400,1
06BUN22,GIFTWRAP,GW6VB,500,1
06BUN22,SHOPPING_CART,FGG42,200,1
06BUN22,SHOPPING_CART,FLV83,300,1
06BUN22,SHOPPING_CART,06BUN24,400,1
06BUN22,SHOPPING_CART,FLR07,500,1
06BUN22,SHOPPING_CART,FLP36,600,1
06BUN22,SHOPPING_CART,FDX02,700,1
06BUN22,SHOPPING_CART,06BUN25,800,1
06BUN22,SHOPPING_CART,FLL24,900,1
06BUN23,COORD,FLR08,200,1
06BUN23,COORD,FLR33,300,1
06BUN23,COORD,FLW01,400,1
06BUN23,COORD,FLW07,500,1
06BUN23,MINI_CART,FLR07,200,1
06BUN23,MINI_CART,FLV82,300,1
06BUN23,MINI_CART,06BUN19,400,1
06BUN23,MINI_CART,FLR17,500,1
06BUN23,GIFTMSG,GM,200,1
06BUN23,GIFTWRAP,GW6BW,200,1
06BUN23,GIFTWRAP,GW6SD,300,1
06BUN23,GIFTWRAP,GW6SG,400,1
06BUN23,GIFTWRAP,GW6VB,500,1
06BUN23,SHOPPING_CART,06BUN20,200,1
06BUN23,SHOPPING_CART,FLL24,300,1
06BUN23,SHOPPING_CART,06BUN25,400,1
06BUN23,SHOPPING_CART,FLP36,500,1
06BUN23,SHOPPING_CART,06BUN21,600,1
06BUN23,SHOPPING_CART,FLN19,700,1
06BUN23,SHOPPING_CART,06BUN22,800,1
06BUN23,SHOPPING_CART,06BUN24,900,1
FLW44,COORD,06BUN18,200,1
FLW44,COORD,FLW69,300,1
FLW44,COORD,FLW76,400,1
FLW44,COORD,FLW62,500,1
FLW44,MINI_CART,06BUN25,200,1
FLW44,MINI_CART,FLW07,300,1
FLW44,MINI_CART,FLV99,400,1
FLW44,MINI_CART,FLW72,500,1
FLW44,GIFTMSG,GM,200,1
FLW44,GIFTWRAP,GW6BW,200,1
FLW44,GIFTWRAP,GW6SD,300,1
FLW44,GIFTWRAP,GW6SG,400,1
FLW44,GIFTWRAP,GW6VB,500,1
FLW44,SHOPPING_CART,FLW01,200,1
FLW44,SHOPPING_CART,FLV82,300,1
FLW44,SHOPPING_CART,FLW00,400,1
FLW44,SHOPPING_CART,FLR33,500,1
FLW44,SHOPPING_CART,FLR17,600,1
FLW44,SHOPPING_CART,FLR08,700,1
FLW44,SHOPPING_CART,FLN22,800,1
FLW44,SHOPPING_CART,06BUN22,900,1
FLW62,COORD,06BUN19,200,1
FLW62,COORD,FLW72,300,1
FLW62,COORD,FLW76,400,1
FLW62,COORD,FLW44,500,1
FLW62,MINI_CART,06BUN24,200,1
FLW62,MINI_CART,FLV99,300,1
FLW62,MINI_CART,FLW07,400,1
FLW62,MINI_CART,FLW69,500,1
FLW62,GIFTMSG,GM,200,1
FLW62,GIFTWRAP,GW6BW,200,1
FLW62,GIFTWRAP,GW6SD,300,1
FLW62,GIFTWRAP,GW6SG,400,1
FLW62,GIFTWRAP,GW6VB,500,1
FLW62,SHOPPING_CART,FLR33,200,1
FLW62,SHOPPING_CART,FLW01,300,1
FLW62,SHOPPING_CART,FLR08,400,1
FLW62,SHOPPING_CART,FLW00,500,1
FLW62,SHOPPING_CART,FLV82,600,1
FLW62,SHOPPING_CART,06BUN22,700,1
FLW62,SHOPPING_CART,FLN22,800,1
FLW62,SHOPPING_CART,FLR17,900,1
FLW69,COORD,06BUN23,200,1
FLW69,COORD,FLW44,300,1
FLW69,COORD,FLW76,400,1
FLW69,COORD,FLW72,500,1
FLW69,MINI_CART,06BUN25,200,1
FLW69,MINI_CART,FLV99,300,1
FLW69,MINI_CART,FLR33,400,1
FLW69,MINI_CART,FLW62,500,1
FLW69,GIFTMSG,GM,200,1
FLW69,GIFTWRAP,GW6BW,200,1
FLW69,GIFTWRAP,GW6SD,300,1
FLW69,GIFTWRAP,GW6SG,400,1
FLW69,GIFTWRAP,GW6VB,500,1
FLW69,SHOPPING_CART,FLW07,200,1
FLW69,SHOPPING_CART,FLR08,300,1
FLW69,SHOPPING_CART,FLR17,400,1
FLW69,SHOPPING_CART,FLW01,500,1
FLW69,SHOPPING_CART,FLN22,600,1
FLW69,SHOPPING_CART,FLW00,700,1
FLW69,SHOPPING_CART,06BUN22,800,1
FLW69,SHOPPING_CART,FLV82,900,1
FLW72,COORD,06BUN19,200,1
FLW72,COORD,FLW62,300,1
FLW72,COORD,FLW76,400,1
FLW72,COORD,FLW69,500,1
FLW72,MINI_CART,06BUN24,200,1
FLW72,MINI_CART,FLV99,300,1
FLW72,MINI_CART,FLR08,400,1
FLW72,MINI_CART,FLW44,500,1
FLW72,GIFTMSG,GM,200,1
FLW72,GIFTWRAP,GW6BW,200,1
FLW72,GIFTWRAP,GW6SD,300,1
FLW72,GIFTWRAP,GW6SG,400,1
FLW72,GIFTWRAP,GW6VB,500,1
FLW72,SHOPPING_CART,FLV82,200,1
FLW72,SHOPPING_CART,FLW07,300,1
FLW72,SHOPPING_CART,FLR33,400,1
FLW72,SHOPPING_CART,FLW01,500,1
FLW72,SHOPPING_CART,FLR17,600,1
FLW72,SHOPPING_CART,FLW00,700,1
FLW72,SHOPPING_CART,FLN22,800,1
FLW72,SHOPPING_CART,06BUN22,900,1
FLW76,COORD,06BUN21,200,1
FLW76,COORD,06BUN24,300,1
FLW76,COORD,FLR33,400,1
FLW76,COORD,06BUN25,500,1
FLW76,MINI_CART,FLW44,200,1
FLW76,MINI_CART,FLW72,300,1
FLW76,MINI_CART,FLW62,400,1
FLW76,MINI_CART,FLW69,500,1
FLW76,GIFTMSG,GM,200,1
FLW76,GIFTWRAP,GW6BW,200,1
FLW76,GIFTWRAP,GW6SD,300,1
FLW76,GIFTWRAP,GW6SG,400,1
FLW76,GIFTWRAP,GW6VB,500,1
FLW76,SHOPPING_CART,FLW00,200,1
FLW76,SHOPPING_CART,FLV82,300,1
FLW76,SHOPPING_CART,FLW07,400,1
FLW76,SHOPPING_CART,FLR08,500,1
FLW76,SHOPPING_CART,FLW01,600,1
FLW76,SHOPPING_CART,FLR17,700,1
FLW76,SHOPPING_CART,06BUN22,800,1
FLW76,SHOPPING_CART,FLV99,900,1
06BUN24,COORD,06BUN18,200,1
06BUN24,COORD,FLW62,300,1
06BUN24,COORD,FLW76,400,1
06BUN24,COORD,FLW72,500,1
06BUN24,MINI_CART,06BUN19,200,1
06BUN24,MINI_CART,FLN19,300,1
06BUN24,MINI_CART,06BUN20,400,1
06BUN24,MINI_CART,FLW07,500,1
06BUN24,GIFTMSG,GM,200,1
06BUN24,GIFTWRAP,GW6BW,200,1
06BUN24,GIFTWRAP,GW6SD,300,1
06BUN24,GIFTWRAP,GW6SG,400,1
06BUN24,GIFTWRAP,GW6VB,500,1
06BUN24,SHOPPING_CART,06BUN22,200,1
06BUN24,SHOPPING_CART,FLN17,300,1
06BUN24,SHOPPING_CART,06BUN21,400,1
06BUN24,SHOPPING_CART,FLY24,500,1
06BUN24,SHOPPING_CART,06BUN23,600,1
06BUN24,SHOPPING_CART,FLY25,700,1
06BUN24,SHOPPING_CART,FLY86,800,1
06BUN25,COORD,06BUN19,200,1
06BUN25,COORD,FLW44,300,1
06BUN25,COORD,FLW76,400,1
06BUN25,COORD,FLW69,500,1
06BUN25,MINI_CART,06BUN20,200,1
06BUN25,MINI_CART,FLW07,300,1
06BUN25,MINI_CART,06BUN18,400,1
06BUN25,MINI_CART,FLN17,500,1
06BUN25,GIFTMSG,GM,200,1
06BUN25,GIFTWRAP,GW6BW,200,1
06BUN25,GIFTWRAP,GW6SD,300,1
06BUN25,GIFTWRAP,GW6SG,400,1
06BUN25,GIFTWRAP,GW6VB,500,1
06BUN25,SHOPPING_CART,06BUN21,200,1
06BUN25,SHOPPING_CART,FLN19,300,1
06BUN25,SHOPPING_CART,06BUN22,400,1
06BUN25,SHOPPING_CART,FLY24,500,1
06BUN25,SHOPPING_CART,06BUN23,600,1
06BUN25,SHOPPING_CART,FLY25,700,1
06BUN25,SHOPPING_CART,FLY86,800,1
FLX54,COORD,FLY23,200,1
FLX54,COORD,FLN19,300,1
FLX54,COORD,DRG44,400,1
FLX54,COORD,FLN17,500,1
FLX54,QUICK,FDX17,200,1
FLX54,MINI_CART,FLL24,200,1
FLX54,MINI_CART,FGG31,300,1
FLX54,MINI_CART,FGG32,400,1
FLX54,MINI_CART,FLN18,500,1
FLX54,GIFTMSG,GM,200,1
FLX54,GIFTWRAP,GW6BW,200,1
FLX54,GIFTWRAP,GW6SD,300,1
FLX54,GIFTWRAP,GW6SG,400,1
FLX54,GIFTWRAP,GW6VB,500,1
FLX54,SHOPPING_CART,FGG29,200,1
FLX54,SHOPPING_CART,FLN20,300,1
FLX54,SHOPPING_CART,FDW89,400,1
FLX54,SHOPPING_CART,FLN21,500,1
FLX54,SHOPPING_CART,FCP37,600,1
FLX54,SHOPPING_CART,FCP23,700,1
FLX54,SHOPPING_CART,FLN11,800,1
FLX54,SHOPPING_CART,FLM67,900,1
FLY23,COORD,FLN17,200,1
FLY23,COORD,FLY86,300,1
FLY23,COORD,DNX99,400,1
FLY23,COORD,FLL24,500,1
FLY23,QUICK,FDX17,200,1
FLY23,MINI_CART,FLN18,200,1
FLY23,MINI_CART,FLN20,400,1
FLY23,MINI_CART,DNX71,500,1
FLY23,GIFTMSG,GM,200,1
FLY23,GIFTWRAP,GW6BW,200,1
FLY23,GIFTWRAP,GW6SD,300,1
FLY23,GIFTWRAP,GW6SG,400,1
FLY23,GIFTWRAP,GW6VB,500,1
FLY23,SHOPPING_CART,FLN21,200,1
FLY23,SHOPPING_CART,DYP26,300,1
FLY23,SHOPPING_CART,FLY24,400,1
FLY23,SHOPPING_CART,DNX98,500,1
FLY23,SHOPPING_CART,FCP23,600,1
FLY23,SHOPPING_CART,FLY25,700,1
FLY23,SHOPPING_CART,DNX70,800,1
FLY23,SHOPPING_CART,FLN19,900,1
FLY24,COORD,FLY25,200,1
FLY24,COORD,FLL24,300,1
FLY24,COORD,FLY23,400,1
FLY24,COORD,FLY86,500,1
FLY24,QUICK,FDX17,200,1
FLY24,MINI_CART,FLN20,200,1
FLY24,MINI_CART,FLN18,400,1
FLY24,MINI_CART,FLN19,500,1
FLY24,GIFTMSG,GM,200,1
FLY24,GIFTWRAP,GW6BW,200,1
