CatalogEntryAssociation
PartNumber,AssociationType,TargetPartNumber,Sequence,Quantity
BCP83,YMAL,DGY58,110,1
BCP83,YMAL,CJY40,100,1
BCP83,YMAL,CLN61,90,1
BCP83,YMAL,CLN62,80,1
BCP83,YMAL,DGY63,70,1
BCP83,YMAL,DGW35,60,1
BCP83,YMAL,DGW37,50,1
BCP83,YMAL,DGX89,40,1
BCP83,YMAL,CHT04,30,1
BCP83,YMAL,CHX12,20,1
BCP83,YMAL,DGX88,10,1
Y8179,GIFTWRAP,GW7BL_BC,20,1
Y8179,GIFTMSG,GM,10,1
Y8179,GIFTWRAP,GW7RB_BC,10,1
X7945,GIFTWRAP,GW7BL_BC,20,1
X7945,GIFTWRAP,GW7RB_BC,10,1
X7945,GIFTMSG,GM,10,1
CBD23,GIFTWRAP,GW7BL_BC,20,1
CBD23,GIFTMSG,GM,10,1
CBD23,GIFTWRAP,GW7RB_BC,10,1
CCJ44,GIFTWRAP,GW7BL_BC,20,1
CCJ44,GIFTMSG,GM,10,1
CCJ44,GIFTWRAP,GW7RB_BC,10,1
CCJ45,GIFTWRAP,GW7BL_BC,20,1
CCJ45,GIFTMSG,GM,10,1
CCJ45,GIFTWRAP,GW7RB_BC,10,1
CCL73,GIFTWRAP,GW7BL_BC,20,1
CCL73,GIFTMSG,GM,10,1
CCL73,GIFTWRAP,GW7RB_BC,10,1
CCL72,GIFTWRAP,GW7BL_BC,20,1
CCL72,GIFTMSG,GM,10,1
CCL72,GIFTWRAP,GW7RB_BC,10,1
CCL74,GIFTWRAP,GW7BL_BC,20,1
CCL74,GIFTMSG,GM,10,1
CCL74,GIFTWRAP,GW7RB_BC,10,1
F9049,GIFTWRAP,GW7BL_BC,20,1
F9049,GIFTMSG,GM,10,1
F9049,GIFTWRAP,GW7RB_BC,10,1
F9099,GIFTWRAP,GW7RB_BC,20,1
F9099,GIFTMSG,GM,10,1
BKB22,GIFTWRAP,GW7BL_BC,20,1
BKB22,GIFTMSG,GM,10,1
BKB22,GIFTWRAP,GW7RB_BC,10,1
BKB22,YMAL,DPY87,120,1
BKB22,YMAL,DGY58,110,1
BKB22,YMAL,CJY40,100,1
BKB22,YMAL,CLN61,90,1
BKB22,YMAL,CLN62,80,1
BKB22,YMAL,DGY63,70,1
BKB22,YMAL,DGW35,60,1
BKB22,YMAL,DGW37,50,1
BKB22,YMAL,DGX89,40,1
BKB22,YMAL,CHT04,30,1
BKB22,YMAL,CHX12,20,1
BKB22,YMAL,DGX88,10,1
BKG02,GIFTWRAP,GW7BL_BC,20,1
BKG02,GIFTMSG,GM,10,1
BKG02,GIFTWRAP,GW7RB_BC,10,1
BKG02,YMAL,DPY87,120,1
BKG02,YMAL,DGY58,110,1
BKG02,YMAL,CJY40,100,1
BKG02,YMAL,CLN61,90,1
BKG02,YMAL,CLN62,80,1
BKG02,YMAL,DGY63,70,1
BKG02,YMAL,DGW35,60,1
BKG02,YMAL,DGW37,50,1
BKG02,YMAL,DGX89,40,1
BKG02,YMAL,CHT04,30,1
BKG02,YMAL,CHX12,20,1
BKG02,YMAL,DGX88,10,1
F9109,YMAL,DPY87,120,1
F9109,YMAL,DGY58,110,1
F9109,YMAL,CJY40,100,1
F9109,YMAL,CLN61,90,1
F9109,YMAL,CLN62,80,1
F9109,YMAL,DGY63,70,1
F9109,YMAL,DGW35,60,1
F9109,YMAL,DGW37,50,1
F9109,YMAL,DGX89,40,1
F9109,YMAL,CHT04,30,1
F9109,YMAL,CHX12,20,1
F9109,YMAL,DGX88,10,1
F9109,GIFTWRAP,GW7RB_BC,20,1
F9109,GIFTMSG,GM,10,1
CBF24,GIFTWRAP,GW7BL_BC,20,1
CBF24,GIFTMSG,GM,10,1
CBF24,GIFTWRAP,GW7RB_BC,10,1
CBF30,GIFTWRAP,GW7BL_BC,20,1
CBF30,GIFTMSG,GM,10,1
CBF30,GIFTWRAP,GW7RB_BC,10,1
DRP19,YMAL,DPY87,120,1
DRP19,YMAL,DGY58,110,1
DRP19,YMAL,CJY40,100,1
DRP19,YMAL,CLN61,90,1
DRP19,YMAL,CLN62,80,1
DRP19,YMAL,DGY63,70,1
DRP19,YMAL,DGW35,60,1
DRP19,YMAL,DGW37,50,1
DRP19,YMAL,DGX89,40,1
DRP19,YMAL,CHT04,30,1
DRP19,YMAL,CHX12,20,1
DRP19,YMAL,DGX88,10,1
DRP19,GIFTWRAP,GW7RB_BC,10,1
DRP19,GIFTWRAP,GW7BL_BC,20,1
DRP19,GIFTMSG,GM,10,1
CJF57,YMAL,DPY87,120,1
CJF57,YMAL,DGY58,110,1
CJF57,YMAL,CJY40,100,1
CJF57,YMAL,CLN61,90,1
CJF57,YMAL,CLN62,80,1
CJF57,YMAL,DGY63,70,1
CJF57,YMAL,DGW35,60,1
CJF57,YMAL,DGW37,50,1
CJF57,YMAL,DGX89,40,1
CJF57,YMAL,CHT04,30,1
CJF57,YMAL,CHX12,20,1
CJF57,YMAL,DGX88,10,1
CJF57,GIFTWRAP,GW7BL_BC,20,1
CJF57,GIFTMSG,GM,10,1
CJF57,GIFTWRAP,GW7RB_BC,10,1
CJF49,YMAL,DPY87,120,1
CJF49,YMAL,DGY58,110,1
CJF49,YMAL,CJY40,100,1
CJF49,YMAL,CLN61,90,1
CJF49,YMAL,CLN62,80,1
CJF49,YMAL,DGY63,70,1
CJF49,YMAL,DGW35,60,1
CJF49,YMAL,DGW37,50,1
CJF49,YMAL,DGX89,40,1
CJF49,YMAL,CHT04,30,1
CJF49,YMAL,CHX12,20,1
CJF49,YMAL,DGX88,10,1
CJF49,GIFTWRAP,GW7BL_BC,20,1
CJF49,GIFTWRAP,GW7RB_BC,10,1
CJF49,GIFTMSG,GM,10,1
CJF50,YMAL,DPY87,120,1
CJF50,YMAL,DGY58,110,1
CJF50,YMAL,CJY40,100,1
CJF50,YMAL,CLN61,90,1
CJF50,YMAL,CLN62,80,1
CJF50,YMAL,DGY63,70,1
CJF50,YMAL,DGW35,60,1
CJF50,YMAL,DGW37,50,1
CJF50,YMAL,DGX89,40,1
CJF50,YMAL,CHT04,30,1
CJF50,YMAL,CHX12,20,1
CJF50,YMAL,DGX88,10,1
CJF50,GIFTWRAP,GW7BL_BC,20,1
CJF50,GIFTWRAP,GW7RB_BC,10,1
CJF50,GIFTMSG,GM,10,1
CJF51,YMAL,DPY87,120,1
CJF51,YMAL,DGY58,110,1
CJF51,YMAL,CJY40,100,1
CJF51,YMAL,CLN61,90,1
CJF51,YMAL,CLN62,80,1
CJF51,YMAL,DGY63,70,1
CJF51,YMAL,DGW35,60,1
CJF51,YMAL,DGW37,50,1
CJF51,YMAL,DGX89,40,1
CJF51,YMAL,CHT04,30,1
CJF51,YMAL,CHX12,20,1
CJF51,YMAL,DGX88,10,1
CJF51,GIFTWRAP,GW7BL_BC,20,1
CJF51,GIFTWRAP,GW7RB_BC,10,1
CJF51,GIFTMSG,GM,10,1
CJF52,YMAL,DPY87,120,1
CJF52,YMAL,DGY58,110,1
CJF52,YMAL,CJY40,100,1
CJF52,YMAL,CLN61,90,1
CJF52,YMAL,CLN62,80,1
CJF52,YMAL,DGY63,70,1
CJF52,YMAL,DGW35,60,1
CJF52,YMAL,DGW37,50,1
CJF52,YMAL,DGX89,40,1
CJF52,YMAL,CHT04,30,1
CJF52,YMAL,CHX12,20,1
CJF52,YMAL,DGX88,10,1
CJF52,GIFTWRAP,GW7BL_BC,20,1
CJF52,GIFTWRAP,GW7RB_BC,10,1
CJF52,GIFTMSG,GM,10,1
DPY86,GIFTWRAP,GW7BL_BC,20,1
DPY86,GIFTMSG,GM,10,1
DPY86,GIFTWRAP,GW7RB_BC,10,1
DPY87,YMAL,DPY87,120,1
DPY87,YMAL,DGY58,110,1
DPY87,YMAL,CJY40,100,1
DPY87,YMAL,CLN61,90,1
DPY87,YMAL,CLN62,80,1
DPY87,YMAL,DGY63,70,1
DPY87,YMAL,DGW35,60,1
DPY87,YMAL,DGW37,50,1
DPY87,YMAL,DGX89,40,1
DPY87,YMAL,CHT04,30,1
DPY87,YMAL,CHX12,20,1
DPY87,YMAL,DGX88,10,1
DPY87,GIFTWRAP,GW7BL_BC,20,1
DPY87,GIFTMSG,GM,10,1
DPY87,GIFTWRAP,GW7RB_BC,10,1
DNJ32,GIFTMSG,GM,10,1
CLN69,GIFTWRAP,GW7BL_BC,20,1
CLN69,GIFTWRAP,GW7RB_BC,10,1
CLN69,GIFTMSG,GM,10,1
CCP42,GIFTWRAP,GW7BL_BC,20,1
CCP42,GIFTWRAP,GW7RB_BC,10,1
CCP42,GIFTMSG,GM,10,1
CJF33,YMAL,DPY87,120,1
CJF33,YMAL,DGY58,110,1
CJF33,YMAL,CJY40,100,1
CJF33,YMAL,CLN61,90,1
CJF33,YMAL,CLN62,80,1
CJF33,YMAL,DGY63,70,1
CJF33,YMAL,DGW35,60,1
CJF33,YMAL,DGW37,50,1
CJF33,YMAL,DGX89,40,1
CJF33,YMAL,CHT04,30,1
CJF33,YMAL,CHX12,20,1
CJF33,YMAL,DGX88,10,1
CJF33,GIFTWRAP,GW7BL_BC,20,1
CJF33,GIFTWRAP,GW7RB_BC,10,1
CJF33,GIFTMSG,GM,10,1
CJF56,YMAL,DPY87,120,1
CJF56,YMAL,DGY58,110,1
CJF56,YMAL,CJY40,100,1
CJF56,YMAL,CLN61,90,1
CJF56,YMAL,CLN62,80,1
CJF56,YMAL,DGY63,70,1
CJF56,YMAL,DGW35,60,1
CJF56,YMAL,DGW37,50,1
CJF56,YMAL,DGX89,40,1
CJF56,YMAL,CHT04,30,1
CJF56,YMAL,CHX12,20,1
CJF56,YMAL,DGX88,10,1
CJF56,GIFTWRAP,GW7BL_BC,20,1
CJF56,GIFTWRAP,GW7RB_BC,10,1
CJF56,GIFTMSG,GM,10,1
CJF34,YMAL,DPY87,120,1
CJF34,YMAL,DGY58,110,1
CJF34,YMAL,CJY40,100,1
CJF34,YMAL,CLN61,90,1
CJF34,YMAL,CLN62,80,1
CJF34,YMAL,DGY63,70,1
CJF34,YMAL,DGW35,60,1
CJF34,YMAL,DGW37,50,1
CJF34,YMAL,DGX89,40,1
CJF34,YMAL,CHT04,30,1
CJF34,YMAL,CHX12,20,1
CJF34,YMAL,DGX88,10,1
CJF34,GIFTWRAP,GW7BL_BC,20,1
CJF34,GIFTWRAP,GW7RB_BC,10,1
CJF34,GIFTMSG,GM,10,1
G0292,YMAL,DPY87,120,1
G0292,YMAL,DGY58,110,1
G0292,YMAL,CJY40,100,1
G0292,YMAL,CLN61,90,1
G0292,YMAL,CLN62,80,1
G0292,YMAL,DGY63,70,1
G0292,YMAL,DGW35,60,1
G0292,YMAL,DGW37,50,1
G0292,YMAL,DGX89,40,1
G0292,YMAL,CHT04,30,1
G0292,YMAL,CHX12,20,1
G0292,YMAL,DGX88,10,1
G0292,GIFTWRAP,GW7BL_BC,20,1
G0292,GIFTMSG,GM,10,1
G0292,GIFTWRAP,GW7RB_BC,10,1
G0293,YMAL,DPY87,120,1
G0293,YMAL,DGY58,110,1
G0293,YMAL,CJY40,100,1
G0293,YMAL,CLN61,90,1
G0293,YMAL,CLN62,80,1
G0293,YMAL,DGY63,70,1
G0293,YMAL,DGW35,60,1
G0293,YMAL,DGW37,50,1
G0293,YMAL,DGX89,40,1
G0293,YMAL,CHT04,30,1
G0293,YMAL,CHX12,20,1
G0293,YMAL,DGX88,10,1
G0293,GIFTWRAP,GW7BL_BC,20,1
G0293,GIFTMSG,GM,10,1
G0293,GIFTWRAP,GW7RB_BC,10,1
CGT28,GIFTWRAP,GW7BL_BC,20,1
CGT28,GIFTMSG,GM,10,1
CGT28,GIFTWRAP,GW7RB_BC,10,1
CGT28,YMAL,DPY87,120,1
CGT28,YMAL,DGY58,110,1
CGT28,YMAL,CJY40,100,1
CGT28,YMAL,CLN61,90,1
CGT28,YMAL,CLN62,80,1
CGT28,YMAL,DGY63,70,1
CGT28,YMAL,DGW35,60,1
CGT28,YMAL,DGW37,50,1
CGT28,YMAL,DGX89,40,1
CGT28,YMAL,CHT04,30,1
CGT28,YMAL,CHX12,20,1
CGT28,YMAL,DGX88,10,1
F9097,YMAL,DPY87,120,1
F9097,YMAL,DGY58,110,1
F9097,YMAL,CJY40,100,1
F9097,YMAL,CLN61,90,1
F9097,YMAL,CLN62,80,1
F9097,YMAL,DGY63,70,1
F9097,YMAL,DGW35,60,1
F9097,YMAL,DGW37,50,1
F9097,YMAL,DGX89,40,1
F9097,YMAL,CHT04,30,1
F9097,YMAL,CHX12,20,1
F9097,YMAL,DGX88,10,1
F9097,GIFTWRAP,GW7BL_BC,20,1
F9097,GIFTMSG,GM,10,1
F9097,GIFTWRAP,GW7RB_BC,10,1
F9052,YMAL,DPY87,120,1
F9052,YMAL,DGY58,110,1
F9052,YMAL,CJY40,100,1
F9052,YMAL,CLN61,90,1
F9052,YMAL,CLN62,80,1
F9052,YMAL,DGY63,70,1
F9052,YMAL,DGW35,60,1
F9052,YMAL,DGW37,50,1
F9052,YMAL,DGX89,40,1
F9052,YMAL,CHT04,30,1
F9052,YMAL,CHX12,20,1
F9052,YMAL,DGX88,10,1
F9052,GIFTWRAP,GW7BL_BC,20,1
F9052,GIFTMSG,GM,10,1
F9052,GIFTWRAP,GW7RB_BC,10,1
G0314,GIFTWRAP,GW7RB_BC,20,1
G0314,GIFTMSG,GM,10,1
X8427,YMAL,DPY87,120,1
X8427,YMAL,DGY58,110,1
X8427,YMAL,CJY40,100,1
X8427,YMAL,CLN61,90,1
X8427,YMAL,CLN62,80,1
X8427,YMAL,DGY63,70,1
X8427,YMAL,DGW35,60,1
X8427,YMAL,DGW37,50,1
X8427,YMAL,DGX89,40,1
X8427,YMAL,CHT04,30,1
X8427,YMAL,CHX12,20,1
X8427,YMAL,DGX88,10,1
X8427,GIFTWRAP,GW7BL_BC,20,1
X8427,GIFTMSG,GM,10,1
X8427,GIFTWRAP,GW7RB_BC,10,1
Y0304,GIFTWRAP,GW7RB_BC,20,1
Y0304,GIFTMSG,GM,10,1
W3505.BLONDE,GIFTWRAP,GW7BL_BC,20,1
W3505.BLONDE,GIFTMSG,GM,10,1
W3505.BLONDE,GIFTWRAP,GW7RB_BC,10,1
W3505.BRUNETTE,GIFTWRAP,GW7BL_BC,20,1
W3505.BRUNETTE,GIFTMSG,GM,10,1
W3505.BRUNETTE,GIFTWRAP,GW7RB_BC,10,1
W3505.REDHEAD,GIFTWRAP,GW7BL_BC,20,1
W3505.REDHEAD,GIFTMSG,GM,10,1
W3505.REDHEAD,GIFTWRAP,GW7RB_BC,10,1
CHT05,YMAL,DPY87,120,1
CHT05,YMAL,DGY58,110,1
CHT05,YMAL,CJY40,100,1
CHT05,YMAL,CLN61,90,1
CHT05,YMAL,CLN62,80,1
CHT05,YMAL,DGY63,70,1
CHT05,YMAL,DGW35,60,1
CHT05,YMAL,DGW37,50,1
CHT05,YMAL,DGX89,40,1
CHT05,YMAL,CHT04,30,1
CHT05,YMAL,CHX12,20,1
CHT05,YMAL,DGX88,10,1
CHT05,GIFTWRAP,GW7BL_BC,20,1
CHT05,GIFTMSG,GM,10,1
CHT05,GIFTWRAP,GW7RB_BC,10,1
CHR76,GIFTWRAP,GW7BL_BC,20,1
CHR76,GIFTWRAP,GW7RB_BC,10,1
CHR76,GIFTMSG,GM,10,1
DGX88,YMAL,DPY87,120,1
DGX88,YMAL,DGY58,110,1
DGX88,YMAL,CJY40,100,1
DGX88,YMAL,CLN61,90,1
DGX88,YMAL,CLN62,80,1
DGX88,YMAL,DGY63,70,1
DGX88,YMAL,DGW35,60,1
DGX88,YMAL,DGW37,50,1
DGX88,YMAL,DGX89,40,1
DGX88,YMAL,CHT04,30,1
DGX88,YMAL,CHX12,20,1
DGX88,YMAL,DGX88,10,1
DGX88,GIFTMSG,GM,10,1
DGX88,GIFTWRAP,GW7BL_BC,0,1
DGX88,GIFTWRAP,GW7RB_BC,0,1
DGY07,GIFTWRAP,GW7RB_BC,0,1
DGY07,GIFTWRAP,GW7BL_BC,0,1
DGY07,YMAL,DPY87,120,1
DGY07,YMAL,DGY58,110,1
DGY07,YMAL,CJY40,100,1
DGY07,YMAL,CLN61,90,1
DGY07,YMAL,CLN62,80,1
DGY07,YMAL,DGY63,70,1
DGY07,YMAL,DGW35,60,1
DGY07,YMAL,DGW37,50,1
DGY07,YMAL,DGX89,40,1
DGY07,YMAL,CHT04,30,1
DGY07,YMAL,CHX12,20,1
DGY07,YMAL,DGX88,10,1
DGY07,GIFTMSG,GM,10,1
DGY08,GIFTWRAP,GW7RB_BC,0,1
DGY08,GIFTWRAP,GW7BL_BC,0,1
DGY08,YMAL,DPY87,120,1
DGY08,YMAL,DGY58,110,1
DGY08,YMAL,CJY40,100,1
DGY08,YMAL,CLN61,90,1
DGY08,YMAL,CLN62,80,1
DGY08,YMAL,DGY63,70,1
DGY08,YMAL,DGW35,60,1
DGY08,YMAL,DGW37,50,1
DGY08,YMAL,DGX89,40,1
DGY08,YMAL,CHT04,30,1
DGY08,YMAL,CHX12,20,1
DGY08,YMAL,DGX88,10,1
DGY08,GIFTMSG,GM,10,1
DGY09,GIFTWRAP,GW7RB_BC,0,1
DGY09,GIFTWRAP,GW7BL_BC,0,1
DGY09,YMAL,DPY87,120,1
DGY09,YMAL,DGY58,110,1
DGY09,YMAL,CJY40,100,1
DGY09,YMAL,CLN61,90,1
DGY09,YMAL,CLN62,80,1
DGY09,YMAL,DGY63,70,1
DGY09,YMAL,DGW35,60,1
DGY09,YMAL,DGW37,50,1
DGY09,YMAL,DGX89,40,1
DGY09,YMAL,CHT04,30,1
DGY09,YMAL,CHX12,20,1
DGY09,YMAL,DGX88,10,1
DGY09,GIFTMSG,GM,10,1
CHR78,GIFTWRAP,GW7BL_BC,20,1
CHR78,GIFTWRAP,GW7RB_BC,10,1
CHR78,GIFTMSG,GM,10,1
CMV57,GIFTWRAP,GW7BL_BC,20,1
CMV57,GIFTMSG,GM,10,1
CMV57,GIFTWRAP,GW7RB_BC,10,1
CLN59,YMAL,DPY87,120,1
CLN59,YMAL,DGY58,110,1
CLN59,YMAL,CJY40,100,1
CLN59,YMAL,CLN61,90,1
CLN59,YMAL,CLN62,80,1
CLN59,YMAL,DGY63,70,1
CLN59,YMAL,DGW35,60,1
CLN59,YMAL,DGW37,50,1
CLN59,YMAL,DGX89,40,1
CLN59,YMAL,CHT04,30,1
CLN59,YMAL,CHX12,20,1
CLN59,YMAL,DGX88,10,1
CLN59,GIFTWRAP,GW7BL_BC,20,1
CLN59,GIFTMSG,GM,10,1
CLN59,GIFTWRAP,GW7RB_BC,10,1
DNN86,YMAL,DPY87,120,1
DNN86,YMAL,DGY58,110,1
DNN86,YMAL,CJY40,100,1
DNN86,YMAL,CLN61,90,1
DNN86,YMAL,CLN62,80,1
DNN86,YMAL,DGY63,70,1
DNN86,YMAL,DGW35,60,1
DNN86,YMAL,DGW37,50,1
DNN86,YMAL,DGX89,40,1
DNN86,YMAL,CHT04,30,1
DNN86,YMAL,CHX12,20,1
DNN86,YMAL,DGX88,10,1
DNN86,GIFTWRAP,GW7RB_BC,1,1
DNN86,GIFTWRAP,GW7BL_BC,2,1
DNN86,GIFTMSG,GM,0,1
DGW29,YMAL,CHT04,30,1
DGW29,YMAL,DPY87,120,1
DGW29,YMAL,DGY58,110,1
DGW29,YMAL,CJY40,100,1
DGW29,YMAL,CLN61,90,1
DGW29,YMAL,CLN62,80,1
DGW29,YMAL,DGY63,70,1
DGW29,YMAL,DGW35,60,1
DGW29,YMAL,DGW37,50,1
DGW29,YMAL,DGX89,40,1
DGW29,YMAL,CHX12,20,1
DGW29,YMAL,DGX88,10,1
DGW29,GIFTWRAP,GW7RB_BC,0,1
DGW29,GIFTWRAP,GW7BL_BC,0,1
DGW29,GIFTMSG,GM,10,1
DGW59,GIFTWRAP,GW7BL_BC,20,1
DGW59,GIFTWRAP,GW7RB_BC,10,1
DGW59,GIFTMSG,GM,10,1
DKN15,GIFTWRAP,GW7BL_BC,20,1
DKN15,GIFTWRAP,GW7RB_BC,10,1
DKN15,GIFTMSG,GM,10,1
CGT26,GIFTWRAP,GW7BL_BC,20,1
CGT26,GIFTMSG,GM,10,1
CGT26,YMAL,DPY87,120,1
CGT26,YMAL,DGY58,110,1
CGT26,YMAL,CJY40,100,1
CGT26,YMAL,CLN61,90,1
CGT26,YMAL,CLN62,80,1
CGT26,YMAL,DGY63,70,1
CGT26,YMAL,DGW35,60,1
CGT26,YMAL,DGW37,50,1
CGT26,YMAL,DGX89,40,1
CGT26,YMAL,CHT04,30,1
CGT26,YMAL,CHX12,20,1
CGT26,YMAL,DGX88,10,1
CGT26,GIFTWRAP,GW7RB_BC,10,1
CLN61,YMAL,DPY87,120,1
CLN61,YMAL,DGY58,110,1
CLN61,YMAL,CJY40,100,1
CLN61,YMAL,CLN61,90,1
CLN61,YMAL,CLN62,80,1
CLN61,YMAL,DGY63,70,1
CLN61,YMAL,DGW35,60,1
CLN61,YMAL,DGW37,50,1
CLN61,YMAL,DGX89,40,1
CLN61,YMAL,CHT04,30,1
CLN61,YMAL,CHX12,20,1
CLN61,YMAL,DGX88,10,1
CLN61,GIFTWRAP,GW7BL_BC,20,1
CLN61,GIFTWRAP,GW7RB_BC,10,1
CLN61,GIFTMSG,GM,10,1
CLN62,YMAL,DPY87,120,1
CLN62,YMAL,DGY58,110,1
CLN62,YMAL,CJY40,100,1
CLN62,YMAL,CLN61,90,1
CLN62,YMAL,CLN62,80,1
CLN62,YMAL,DGY63,70,1
CLN62,YMAL,DGW35,60,1
CLN62,YMAL,DGW37,50,1
CLN62,YMAL,DGX89,40,1
CLN62,YMAL,CHT04,30,1
CLN62,YMAL,CHX12,20,1
CLN62,YMAL,DGX88,10,1
CLN62,GIFTWRAP,GW7BL_BC,0,1
CLN62,GIFTWRAP,GW7RB_BC,0,1
CLN62,GIFTMSG,GM,10,1
CLN63,GIFTWRAP,GW7BL_BC,20,1
CLN63,GIFTMSG,GM,10,1
CLN63,GIFTWRAP,GW7RB_BC,10,1
CLN64,YMAL,DGW35,60,1
CLN64,YMAL,DGW37,50,1
CLN64,YMAL,DGX89,40,1
CLN64,YMAL,CHT04,30,1
CLN64,YMAL,CHX12,20,1
CLN64,YMAL,DGX88,10,1
CLN64,YMAL,DPY87,120,1
CLN64,YMAL,DGY58,110,1
CLN64,YMAL,CJY40,100,1
CLN64,YMAL,CLN61,90,1
CLN64,YMAL,CLN62,80,1
CLN64,YMAL,DGY63,70,1
CLN64,GIFTWRAP,GW7BL_BC,20,1
CLN64,GIFTWRAP,GW7RB_BC,10,1
CLN64,GIFTMSG,GM,10,1
CLN65,GIFTWRAP,GW7RB_BC,0,1
CLN65,GIFTWRAP,GW7BL_BC,0,1
CLN65,YMAL,DPY87,120,1
CLN65,YMAL,DGY58,110,1
CLN65,YMAL,CJY40,100,1
CLN65,YMAL,CLN61,90,1
CLN65,YMAL,CLN62,80,1
CLN65,YMAL,DGY63,70,1
CLN65,YMAL,DGW35,60,1
CLN65,YMAL,DGW37,50,1
CLN65,YMAL,DGX89,40,1
CLN65,YMAL,CHT04,30,1
CLN65,YMAL,CHX12,20,1
CLN65,YMAL,DGX88,10,1
CLN65,GIFTMSG,GM,10,1
CLN66,GIFTWRAP,GW7BL_BC,20,1
CLN66,GIFTWRAP,GW7RB_BC,10,1
CLN66,GIFTMSG,GM,10,1
CLN67,GIFTWRAP,GW7RB_BC,0,1
CLN67,GIFTWRAP,GW7BL_BC,0,1
CLN67,GIFTMSG,GM,10,1
CLN68,GIFTWRAP,GW7RB_BC,0,1
CLN68,GIFTWRAP,GW7BL_BC,0,1
CLN68,YMAL,DPY87,120,1
CLN68,YMAL,DGY58,110,1
CLN68,YMAL,CJY40,100,1
CLN68,YMAL,CLN61,90,1
CLN68,YMAL,CLN62,80,1
CLN68,YMAL,DGY63,70,1
CLN68,YMAL,DGW35,60,1
CLN68,YMAL,DGW37,50,1
CLN68,YMAL,DGX89,40,1
CLN68,YMAL,CHT04,30,1
CLN68,YMAL,CHX12,20,1
CLN68,YMAL,DGX88,10,1
CLN68,GIFTMSG,GM,10,1
CGT25,GIFTWRAP,GW7BL_BC,20,1
CGT25,GIFTMSG,GM,10,1
CGT25,GIFTWRAP,GW7RB_BC,10,1
CGT25,YMAL,DPY87,120,1
CGT25,YMAL,DGY58,110,1
CGT25,YMAL,CJY40,100,1
CGT25,YMAL,CLN61,90,1
CGT25,YMAL,CLN62,80,1
CGT25,YMAL,DGY63,70,1
CGT25,YMAL,DGW35,60,1
CGT25,YMAL,DGW37,50,1
CGT25,YMAL,DGX89,40,1
CGT25,YMAL,CHT04,30,1
CGT25,YMAL,CHX12,20,1
CGT25,YMAL,DGX88,10,1
DNR72,GIFTWRAP,GW7BL_BC,20,1
DNR72,GIFTMSG,GM,10,1
DNR72,GIFTWRAP,GW7RB_BC,10,1
DNR73,YMAL,DPY87,120,1
DNR73,YMAL,DGY58,110,1
DNR73,YMAL,CJY40,100,1
DNR73,YMAL,CLN61,90,1
DNR73,YMAL,CLN62,80,1
DNR73,YMAL,DGY63,70,1
DNR73,YMAL,DGW35,60,1
DNR73,YMAL,DGW37,50,1
DNR73,YMAL,DGX89,40,1
DNR73,YMAL,CHT04,30,1
DNR73,YMAL,CHX12,20,1
DNR73,YMAL,DGX88,10,1
DNR73,GIFTWRAP,GW7BL_BC,20,1
DNR73,GIFTMSG,GM,10,1
DNR73,GIFTWRAP,GW7RB_BC,10,1
CHX12,YMAL,DPY87,120,1
CHX12,YMAL,DGY58,110,1
CHX12,YMAL,CJY40,100,1
CHX12,YMAL,CLN61,90,1
CHX12,YMAL,CLN62,80,1
CHX12,YMAL,DGY63,70,1
CHX12,YMAL,DGW35,60,1
CHX12,YMAL,DGW37,50,1
CHX12,YMAL,DGX89,40,1
CHX12,YMAL,CHT04,30,1
CHX12,YMAL,CHX12,20,1
CHX12,YMAL,DGX88,10,1
CHX12,GIFTWRAP,GW7BL_BC,20,1
CHX12,GIFTWRAP,GW7RB_BC,10,1
CHX12,GIFTMSG,GM,10,1
CLN60,YMAL,DPY87,120,1
CLN60,YMAL,DGY58,110,1
CLN60,YMAL,CJY40,100,1
CLN60,YMAL,DGW37,50,1
CLN60,YMAL,CLN61,90,1
CLN60,YMAL,CLN62,80,1
CLN60,YMAL,DGY63,70,1
CLN60,YMAL,DGW35,60,1
CLN60,YMAL,DGX89,40,1
CLN60,YMAL,CHT04,30,1
CLN60,YMAL,CHX12,20,1
CLN60,YMAL,DGX88,10,1
CLN60,GIFTWRAP,GW7BL_BC,20,1
CLN60,GIFTMSG,GM,10,1
CLN60,GIFTWRAP,GW7RB_BC,10,1
Y0302,GIFTWRAP,GW7RB_BC,20,1
Y0302,GIFTMSG,GM,10,1
DML26,GIFTWRAP,GW7BL_BC,20,1
DML26,GIFTWRAP,GW7RB_BC,10,1
DML26,GIFTMSG,GM,10,1
DML29,GIFTWRAP,GW7BL_BC,20,1
DML29,GIFTWRAP,GW7RB_BC,10,1
DML29,GIFTMSG,GM,10,1
DML30,GIFTWRAP,GW7BL_BC,20,1
DML30,GIFTWRAP,GW7RB_BC,10,1
DML30,GIFTMSG,GM,10,1
DML31,GIFTWRAP,GW7BL_BC,20,1
DML31,GIFTWRAP,GW7RB_BC,10,1
DML31,GIFTMSG,GM,10,1
CJF31,YMAL,DPY87,120,1
CJF31,YMAL,DGY58,110,1
CJF31,YMAL,CJY40,100,1
CJF31,YMAL,CLN61,90,1
CJF31,YMAL,CLN62,80,1
CJF31,YMAL,DGY63,70,1
CJF31,YMAL,DGW35,60,1
CJF31,YMAL,DGW37,50,1
CJF31,YMAL,DGX89,40,1
CJF31,YMAL,CHT04,30,1
CJF31,YMAL,CHX12,20,1
